Pin Total Set (dBm);Pin Total OSA (dBm);Ganho Total Set (dB);Ganho Total OSA (dB);Pout Total Esperada (dBm);Pout Total OSA (dBm);Freq. Canal (Hz);Freq. Canal (Hz);Freq. Canal (Hz);Freq. Canal (Hz);Freq. Canal (Hz);Freq. Canal (Hz);Freq. Canal (Hz);Freq. Canal (Hz);Freq. Canal (Hz);Freq. Canal (Hz);Freq. Canal (Hz);Freq. Canal (Hz);Freq. Canal (Hz);Freq. Canal (Hz);Freq. Canal (Hz);Freq. Canal (Hz);Freq. Canal (Hz);Freq. Canal (Hz);Freq. Canal (Hz);Freq. Canal (Hz);Freq. Canal (Hz);Freq. Canal (Hz);Freq. Canal (Hz);Freq. Canal (Hz);Freq. Canal (Hz);Freq. Canal (Hz);Freq. Canal (Hz);Freq. Canal (Hz);Freq. Canal (Hz);Freq. Canal (Hz);Freq. Canal (Hz);Freq. Canal (Hz);Freq. Canal (Hz);Freq. Canal (Hz);Freq. Canal (Hz);Freq. Canal (Hz);Freq. Canal (Hz);Freq. Canal (Hz);Freq. Canal (Hz);Freq. Canal (Hz);Pin Canal (dBm);Pin Canal (dBm);Pin Canal (dBm);Pin Canal (dBm);Pin Canal (dBm);Pin Canal (dBm);Pin Canal (dBm);Pin Canal (dBm);Pin Canal (dBm);Pin Canal (dBm);Pin Canal (dBm);Pin Canal (dBm);Pin Canal (dBm);Pin Canal (dBm);Pin Canal (dBm);Pin Canal (dBm);Pin Canal (dBm);Pin Canal (dBm);Pin Canal (dBm);Pin Canal (dBm);Pin Canal (dBm);Pin Canal (dBm);Pin Canal (dBm);Pin Canal (dBm);Pin Canal (dBm);Pin Canal (dBm);Pin Canal (dBm);Pin Canal (dBm);Pin Canal (dBm);Pin Canal (dBm);Pin Canal (dBm);Pin Canal (dBm);Pin Canal (dBm);Pin Canal (dBm);Pin Canal (dBm);Pin Canal (dBm);Pin Canal (dBm);Pin Canal (dBm);Pin Canal (dBm);Pin Canal (dBm);Pout Canal (dBm);Pout Canal (dBm);Pout Canal (dBm);Pout Canal (dBm);Pout Canal (dBm);Pout Canal (dBm);Pout Canal (dBm);Pout Canal (dBm);Pout Canal (dBm);Pout Canal (dBm);Pout Canal (dBm);Pout Canal (dBm);Pout Canal (dBm);Pout Canal (dBm);Pout Canal (dBm);Pout Canal (dBm);Pout Canal (dBm);Pout Canal (dBm);Pout Canal (dBm);Pout Canal (dBm);Pout Canal (dBm);Pout Canal (dBm);Pout Canal (dBm);Pout Canal (dBm);Pout Canal (dBm);Pout Canal (dBm);Pout Canal (dBm);Pout Canal (dBm);Pout Canal (dBm);Pout Canal (dBm);Pout Canal (dBm);Pout Canal (dBm);Pout Canal (dBm);Pout Canal (dBm);Pout Canal (dBm);Pout Canal (dBm);Pout Canal (dBm);Pout Canal (dBm);Pout Canal (dBm);Pout Canal (dBm);Ganho Canal (dB);Ganho Canal (dB);Ganho Canal (dB);Ganho Canal (dB);Ganho Canal (dB);Ganho Canal (dB);Ganho Canal (dB);Ganho Canal (dB);Ganho Canal (dB);Ganho Canal (dB);Ganho Canal (dB);Ganho Canal (dB);Ganho Canal (dB);Ganho Canal (dB);Ganho Canal (dB);Ganho Canal (dB);Ganho Canal (dB);Ganho Canal (dB);Ganho Canal (dB);Ganho Canal (dB);Ganho Canal (dB);Ganho Canal (dB);Ganho Canal (dB);Ganho Canal (dB);Ganho Canal (dB);Ganho Canal (dB);Ganho Canal (dB);Ganho Canal (dB);Ganho Canal (dB);Ganho Canal (dB);Ganho Canal (dB);Ganho Canal (dB);Ganho Canal (dB);Ganho Canal (dB);Ganho Canal (dB);Ganho Canal (dB);Ganho Canal (dB);Ganho Canal (dB);Ganho Canal (dB);Ganho Canal (dB);P_ASE Gerada Canal (dBm);P_ASE Gerada Canal (dBm);P_ASE Gerada Canal (dBm);P_ASE Gerada Canal (dBm);P_ASE Gerada Canal (dBm);P_ASE Gerada Canal (dBm);P_ASE Gerada Canal (dBm);P_ASE Gerada Canal (dBm);P_ASE Gerada Canal (dBm);P_ASE Gerada Canal (dBm);P_ASE Gerada Canal (dBm);P_ASE Gerada Canal (dBm);P_ASE Gerada Canal (dBm);P_ASE Gerada Canal (dBm);P_ASE Gerada Canal (dBm);P_ASE Gerada Canal (dBm);P_ASE Gerada Canal (dBm);P_ASE Gerada Canal (dBm);P_ASE Gerada Canal (dBm);P_ASE Gerada Canal (dBm);P_ASE Gerada Canal (dBm);P_ASE Gerada Canal (dBm);P_ASE Gerada Canal (dBm);P_ASE Gerada Canal (dBm);P_ASE Gerada Canal (dBm);P_ASE Gerada Canal (dBm);P_ASE Gerada Canal (dBm);P_ASE Gerada Canal (dBm);P_ASE Gerada Canal (dBm);P_ASE Gerada Canal (dBm);P_ASE Gerada Canal (dBm);P_ASE Gerada Canal (dBm);P_ASE Gerada Canal (dBm);P_ASE Gerada Canal (dBm);P_ASE Gerada Canal (dBm);P_ASE Gerada Canal (dBm);P_ASE Gerada Canal (dBm);P_ASE Gerada Canal (dBm);P_ASE Gerada Canal (dBm);P_ASE Gerada Canal (dBm);NF Canal (dB);NF Canal (dB);NF Canal (dB);NF Canal (dB);NF Canal (dB);NF Canal (dB);NF Canal (dB);NF Canal (dB);NF Canal (dB);NF Canal (dB);NF Canal (dB);NF Canal (dB);NF Canal (dB);NF Canal (dB);NF Canal (dB);NF Canal (dB);NF Canal (dB);NF Canal (dB);NF Canal (dB);NF Canal (dB);NF Canal (dB);NF Canal (dB);NF Canal (dB);NF Canal (dB);NF Canal (dB);NF Canal (dB);NF Canal (dB);NF Canal (dB);NF Canal (dB);NF Canal (dB);NF Canal (dB);NF Canal (dB);NF Canal (dB);NF Canal (dB);NF Canal (dB);NF Canal (dB);NF Canal (dB);NF Canal (dB);NF Canal (dB);NF Canal (dB)
-3.0;-2.6642862873320023;10.0;10.00675987923476;7.0;7.342473591902757;1.9587825840376766E14;1.957804004391129E14;1.9569068735635334E14;1.9558484994780794E14;1.9549123658164734E14;1.9539363748940884E14;1.9530033425991494E14;1.9521919603873484E14;1.9511374089571044E14;1.9501664513493434E14;1.9492763048385922E14;1.9483059320194394E14;1.9474579642511E14;1.9464906643361862E14;1.9456442756186728E14;1.9446371486932397E14;1.9437129741890725E14;1.9427884186678278E14;1.9418244929948766E14;1.9409029893118166E14;1.9399409332010672E14;1.9390199618007338E14;1.9380209321869547E14;1.9371017824627784E14;1.936223519959492E14;1.9351873944996175E14;1.9343108666743662E14;1.9333166824018612E14;1.932362130421611E14;1.9314085205734328E14;1.9304968739717012E14;1.929584845619674E14;1.9286339742760847E14;1.927724944410936E14;1.9267759047976512E14;1.9257894490035172E14;1.9249609636604716E14;1.9238961095634416E14;1.923031011739893E14;1.92216545913853E14;;-19.86751400099879;;;-19.95708451822788;;;-19.95600736886754;;;-19.90141887309985;;;;;;-19.930233228138185;;-19.90035553397407;;;-20.043043419163755;;-20.005839688315096;;-20.010200037213735;;;;;;;;;;-19.944174966403146;;;-19.98301888519925;;;-11.064890767155337;;;-10.956580222362284;;;-10.723226938268041;;;-10.195735099414595;;;;;;-10.231742859366014;;-10.118074505592748;;;-10.225052365581162;;-10.174536768760829;;-10.169253857335057;;;;;;;;;;-9.767343666411213;;;-9.692185447904011;;;8.802623233843454;;;9.000504295865598;;;9.232780430599497;;;9.705683773685255;;;;;;9.698490368772173;;9.782281028381323;;;9.817991053582597;;9.831302919554266;;9.84094617987868;;;;;;;;;;10.176831299991933;;;10.290833437295237;;;-29.75466046489181;;;-29.64516894354023;;;-29.449557935656404;;;-29.101271162966285;;;;;;-29.11473476246052;;-29.111916183270882;;;-29.12255713010869;;-29.14123888838411;;-29.126052071798018;;;;;;;;;;-28.804040850162025;;;-28.764860031337104;;;19.429106112318017;;;19.359783516755414;;;19.34095733663343;;;19.235324525080753;;;;;;19.2662621743392;;19.197935243328523;;;19.170404762736833;;19.151313627350664;;19.16970424842041;;;;;;;;;;19.21879383844463;;;19.162581916410495;
-4.0;-3.70221793644961;10.0;9.994974017953561;6.0;6.292756081503951;1.9587825840376766E14;1.957804004391129E14;1.9569068735635334E14;1.9558484994780794E14;1.9549123658164734E14;1.9539363748940884E14;1.9530033425991494E14;1.9521919603873484E14;1.9511374089571044E14;1.9501664513493434E14;1.9492763048385922E14;1.9483059320194394E14;1.9474579642511E14;1.9464906643361862E14;1.9456442756186728E14;1.9446371486932397E14;1.9437129741890725E14;1.9427884186678278E14;1.9418244929948766E14;1.9409029893118166E14;1.9399409332010672E14;1.9390199618007338E14;1.9380209321869547E14;1.9371017824627784E14;1.936223519959492E14;1.9351873944996175E14;1.9343108666743662E14;1.9333166824018612E14;1.932362130421611E14;1.9314085205734328E14;1.9304968739717012E14;1.929584845619674E14;1.9286339742760847E14;1.927724944410936E14;1.9267759047976512E14;1.9257894490035172E14;1.9249609636604716E14;1.9238961095634416E14;1.923031011739893E14;1.92216545913853E14;;;;;-21.007475288101723;;;-20.909785309756113;;;-20.883034962861867;;;;;;-20.976029239627994;;-20.908443945332415;;;-20.99240753910435;;-20.970583564840265;;-20.94345698358101;;;;;;;;;;-21.121476883069334;;;-20.963785924118312;;;;;;-12.140580982216388;;;-11.789763751846724;;;-11.255929745179936;;;;;;-11.269854139338975;;-11.205365431051387;;;-11.312411154247929;;-11.341361753636454;;-11.323589580663985;;;;;;;;;;-11.019219022010427;;;-10.795202823560249;;;;;;8.866894305885333;;;9.120021557909388;;;9.62710521768193;;;;;;9.70617510028902;;9.703078514281028;;;9.679996384856421;;9.62922181120381;;9.619867402917029;;;;;;;;;;10.10225786105891;;;10.16858310055806;;;;;;-29.714229628801036;;;-29.505602840097794;;;-29.149269096726727;;;;;;-29.158029845852123;;-29.148461930901313;;;-29.15593807883087;;-29.17504239324976;;-29.168056790440687;;;;;;;;;;-28.855541960522192;;;-28.800011577908492;;;;;;19.42443436556089;;;19.397749641298173;;;19.265966738817756;;;;;;19.215337583336293;;19.24063842299406;;;19.27506078144818;;19.319634124110184;;19.348831313628338;;;;;;;;;;19.241925709741835;;;19.24972073418665;
-5.0;-4.641186387789244;10.0;9.985025024361555;5.0;5.343838636572311;1.9587825840376766E14;1.957804004391129E14;1.9569068735635334E14;1.9558484994780794E14;1.9549123658164734E14;1.9539363748940884E14;1.9530033425991494E14;1.9521919603873484E14;1.9511374089571044E14;1.9501664513493434E14;1.9492763048385922E14;1.9483059320194394E14;1.9474579642511E14;1.9464906643361862E14;1.9456442756186728E14;1.9446371486932397E14;1.9437129741890725E14;1.9427884186678278E14;1.9418244929948766E14;1.9409029893118166E14;1.9399409332010672E14;1.9390199618007338E14;1.9380209321869547E14;1.9371017824627784E14;1.936223519959492E14;1.9351873944996175E14;1.9343108666743662E14;1.9333166824018612E14;1.932362130421611E14;1.9314085205734328E14;1.9304968739717012E14;1.929584845619674E14;1.9286339742760847E14;1.927724944410936E14;1.9267759047976512E14;1.9257894490035172E14;1.9249609636604716E14;1.9238961095634416E14;1.923031011739893E14;1.92216545913853E14;;;;;-18.941475884912382;;;;;;-18.899891790996605;;;;;;-18.936362618659615;;;;;-18.86707654947251;;;;;;;;;;;;;;-18.946595152262955;;;;;;;;;-10.356728460948723;;;;;;-9.428339929283267;;;;;;-9.401709999539147;;;;;-9.309768710409958;;;;;;;;;;;;;;-8.925479867459366;;;;;;;;;8.584747423963659;;;;;;9.47155186171334;;;;;;9.534652619120468;;;;;9.55730783906255;;;;;;;;;;;;;;10.02111528480359;;;;;;;;;-29.862467846957284;;;;;;-29.230084799692612;;;;;;-29.234536220269977;;;;;-29.226761335429536;;;;;;;;;;;;;;-28.915377574645653;;;;;;;;;19.558566514716755;;;;;;19.340809643818236;;;;;;19.310452630185974;;;;;19.3270168969407;;;;;;;;;;;;;;19.263302742033485;;;;
-6.0;-5.706047436784339;10.0;9.950055139515321;4.0;4.244007702730981;1.9587825840376766E14;1.957804004391129E14;1.9569068735635334E14;1.9558484994780794E14;1.9549123658164734E14;1.9539363748940884E14;1.9530033425991494E14;1.9521919603873484E14;1.9511374089571044E14;1.9501664513493434E14;1.9492763048385922E14;1.9483059320194394E14;1.9474579642511E14;1.9464906643361862E14;1.9456442756186728E14;1.9446371486932397E14;1.9437129741890725E14;1.9427884186678278E14;1.9418244929948766E14;1.9409029893118166E14;1.9399409332010672E14;1.9390199618007338E14;1.9380209321869547E14;1.9371017824627784E14;1.936223519959492E14;1.9351873944996175E14;1.9343108666743662E14;1.9333166824018612E14;1.932362130421611E14;1.9314085205734328E14;1.9304968739717012E14;1.929584845619674E14;1.9286339742760847E14;1.927724944410936E14;1.9267759047976512E14;1.9257894490035172E14;1.9249609636604716E14;1.9238961095634416E14;1.923031011739893E14;1.92216545913853E14;;;;;-19.951701010185275;;;;;;-20.02440136470513;;;;;;-19.96571240916253;;;;;-20.009109382650443;;;;;;;;;;;;;;-20.01674909355146;;;;;;;;;-11.615222038162567;;;;;;-10.715885097073464;;;;;;-10.613940788695677;;;;;-10.614818156245365;;;;;;;;;;;;;;-10.24381227308731;;;;;;;;;8.336478972022709;;;;;;9.308516267631667;;;;;;9.351771620466854;;;;;9.39429122640508;;;;;;;;;;;;;;9.772936820464153;;;;;;;;;-30.03735837092985;;;;;;-29.338608524790388;;;;;;-29.340232128359055;;;;;-29.332850948465158;;;;;;;;;;;;;;-29.026843471822723;;;;;;;;;19.632218092446326;;;;;;19.39546596322085;;;;;;19.387777304925407;;;;;19.38408274747177;;;;;;;;;;;;;;19.400148440066392;;;;
-7.0;-6.63827132534859;10.0;9.909539893662988;3.0;3.2712685683143965;1.9587825840376766E14;1.957804004391129E14;1.9569068735635334E14;1.9558484994780794E14;1.9549123658164734E14;1.9539363748940884E14;1.9530033425991494E14;1.9521919603873484E14;1.9511374089571044E14;1.9501664513493434E14;1.9492763048385922E14;1.9483059320194394E14;1.9474579642511E14;1.9464906643361862E14;1.9456442756186728E14;1.9446371486932397E14;1.9437129741890725E14;1.9427884186678278E14;1.9418244929948766E14;1.9409029893118166E14;1.9399409332010672E14;1.9390199618007338E14;1.9380209321869547E14;1.9371017824627784E14;1.936223519959492E14;1.9351873944996175E14;1.9343108666743662E14;1.9333166824018612E14;1.932362130421611E14;1.9314085205734328E14;1.9304968739717012E14;1.929584845619674E14;1.9286339742760847E14;1.927724944410936E14;1.9267759047976512E14;1.9257894490035172E14;1.9249609636604716E14;1.9238961095634416E14;1.923031011739893E14;1.92216545913853E14;;;;;-20.81030935423421;;;;;;-20.988307263659195;;;;;;-21.00336080902126;;;;;-20.936701790416933;;;;;;;;;;;;;;-20.95699909074287;;;;;;;;;-12.71172089604169;;;;;;-11.752730683088755;;;;;;-11.82363579618129;;;;;-11.668398967548052;;;;;;;;;;;;;;-11.288431893191568;;;;;;;;;8.098588458192522;;;;;;9.235576580570442;;;;;;9.179725012839969;;;;;9.26830282286888;;;;;;;;;;;;;;9.668567197551297;;;;;;;;;-30.23118304509805;;;;;;-29.485195339218308;;;;;;-29.49225492017261;;;;;-29.47252288294628;;;;;;;;;;;;;;-29.127382671052978;;;;;;;;;19.67660034255347;;;;;;19.322019762064727;;;;;;19.4080079284761;;;;;19.37058726277005;;;;;;;;;;;;;;19.404101906887806;;;;
-8.0;-7.715894256244631;10.0;9.890891502395458;2.0;2.1749972461508262;1.9587825840376766E14;1.957804004391129E14;1.9569068735635334E14;1.9558484994780794E14;1.9549123658164734E14;1.9539363748940884E14;1.9530033425991494E14;1.9521919603873484E14;1.9511374089571044E14;1.9501664513493434E14;1.9492763048385922E14;1.9483059320194394E14;1.9474579642511E14;1.9464906643361862E14;1.9456442756186728E14;1.9446371486932397E14;1.9437129741890725E14;1.9427884186678278E14;1.9418244929948766E14;1.9409029893118166E14;1.9399409332010672E14;1.9390199618007338E14;1.9380209321869547E14;1.9371017824627784E14;1.936223519959492E14;1.9351873944996175E14;1.9343108666743662E14;1.9333166824018612E14;1.932362130421611E14;1.9314085205734328E14;1.9304968739717012E14;1.929584845619674E14;1.9286339742760847E14;1.927724944410936E14;1.9267759047976512E14;1.9257894490035172E14;1.9249609636604716E14;1.9238961095634416E14;1.923031011739893E14;1.92216545913853E14;;;;;-21.963388469360314;;;;;;-21.939853719881953;;;;;;-21.985847626570376;;;;;-22.13162249178735;;;;;;;;;;;;;;-21.964072466964865;;;;;;;;;-14.165517053766782;;;;;;-13.091223042334432;;;;;;-12.991739180122963;;;;;-13.118210546616773;;;;;;;;;;;;;;-12.451123407330806;;;;;;;;;7.797871415593529;;;;;;8.848630677547522;;;;;;8.994108446447413;;;;;9.013411945170578;;;;;;;;;;;;;;9.51294905963406;;;;;;;;;-30.518575885231968;;;;;;-29.705797578217826;;;;;;-29.674588730817632;;;;;-29.675311717404952;;;;;;;;;;;;;;-29.304566806657636;;;;;;;;;19.690420430223448;;;;;;19.488678862127312;;;;;;19.411548452585834;;;;;19.422973306915704;;;;;;;;;;;;;;19.382759799901063;;;;
-9.0;-8.717158969067068;10.0;9.851780793631251;1.0;1.1346218245641833;1.9587825840376766E14;1.957804004391129E14;1.9569068735635334E14;1.9558484994780794E14;1.9549123658164734E14;1.9539363748940884E14;1.9530033425991494E14;1.9521919603873484E14;1.9511374089571044E14;1.9501664513493434E14;1.9492763048385922E14;1.9483059320194394E14;1.9474579642511E14;1.9464906643361862E14;1.9456442756186728E14;1.9446371486932397E14;1.9437129741890725E14;1.9427884186678278E14;1.9418244929948766E14;1.9409029893118166E14;1.9399409332010672E14;1.9390199618007338E14;1.9380209321869547E14;1.9371017824627784E14;1.936223519959492E14;1.9351873944996175E14;1.9343108666743662E14;1.9333166824018612E14;1.932362130421611E14;1.9314085205734328E14;1.9304968739717012E14;1.929584845619674E14;1.9286339742760847E14;1.927724944410936E14;1.9267759047976512E14;1.9257894490035172E14;1.9249609636604716E14;1.9238961095634416E14;1.923031011739893E14;1.92216545913853E14;;;;;-22.948678354706338;;;;;;-23.028359868402582;;;;;;-22.958344082087372;;;;;-23.00026141814645;;;;;;;;;;;;;;-22.982710299389808;;;;;;;;;-15.470809887498067;;;;;;-14.450289905262945;;;;;;-14.262670661505405;;;;;-14.223884236294777;;;;;;;;;;;;;;-13.688175722199398;;;;;;;;;7.477868467208275;;;;;;8.578069963139638;;;;;;8.69567342058197;;;;;8.776377181851677;;;;;;;;;;;;;;9.29453457719041;;;;;;;;;-30.88157824205534;;;;;;-29.98300019309555;;;;;;-29.941611144120888;;;;;-29.907051679883125;;;;;;;;;;;;;;-29.50050198438799;;;;;;;;;19.648096051733297;;;;;;19.482456700569223;;;;;;19.443358605918394;;;;;19.42860928799497;;;;;;;;;;;;;;19.405497546081424;;;;
0.0;0.30602475550602576;10.0;10.029903820150663;10.0;10.33592857565669;1.9587825840376766E14;1.957804004391129E14;1.9569068735635334E14;1.9558484994780794E14;1.9549123658164734E14;1.9539363748940884E14;1.9530033425991494E14;1.9521919603873484E14;1.9511374089571044E14;1.9501664513493434E14;1.9492763048385922E14;1.9483059320194394E14;1.9474579642511E14;1.9464906643361862E14;1.9456442756186728E14;1.9446371486932397E14;1.9437129741890725E14;1.9427884186678278E14;1.9418244929948766E14;1.9409029893118166E14;1.9399409332010672E14;1.9390199618007338E14;1.9380209321869547E14;1.9371017824627784E14;1.936223519959492E14;1.9351873944996175E14;1.9343108666743662E14;1.9333166824018612E14;1.932362130421611E14;1.9314085205734328E14;1.9304968739717012E14;1.929584845619674E14;1.9286339742760847E14;1.927724944410936E14;1.9267759047976512E14;1.9257894490035172E14;1.9249609636604716E14;1.9238961095634416E14;1.923031011739893E14;1.92216545913853E14;;-16.83038462393029;;;-16.929044081933075;;;-17.021767776033453;;;-17.053120911602786;;;;;;-16.956491632307312;;-17.015743089872245;;;-16.924754610522733;;-16.91190995211231;;-16.93172716025911;;;;;;;;;;-16.97488717925796;;;-17.0730403798066;;;-7.825342569590463;;;-7.624602868451302;;;-7.536599229336827;;;-7.141826595212523;;;;;;-7.0046426572556255;;-6.988112569793364;;;-7.017400940871234;;-7.021235901512631;;-7.021235766449825;;;;;;;;;;-6.727660979893208;;;-6.796330533071114;;;9.005042054339825;;;9.304441213481772;;;9.485168546696626;;;9.911294316390261;;;;;;9.951848975051687;;10.027630520078883;;;9.907353669651501;;9.89067405059968;;9.910491393809288;;;;;;;;;;10.247226199364752;;;10.276709846735487;;;-29.674224573330367;;;-29.554161665481843;;;-29.388110415121247;;;-29.067083966757835;;;;;;-29.087194390617324;;-29.065099377112894;;;-29.0742532157366;;-29.108185245365704;;-29.083071392480655;;;;;;;;;;-28.7718471973363;;;-28.730366666729537;;;19.307003435637643;;;19.14672250257096;;;19.149932005440053;;;19.0638577218997;;;;;;19.040409096545407;;18.999343667408137;;;19.129285424722447;;19.124954518743962;;19.143086002755446;;;;;;;;;;19.180555728029955;;;19.21115990677837;
0.0;-1.1013637232550868;10.0;8.608137842857078;10.0;7.506774119601991;1.9587825840376766E14;1.957804004391129E14;1.9569068735635334E14;1.9558484994780794E14;1.9549123658164734E14;1.9539363748940884E14;1.9530033425991494E14;1.9521919603873484E14;1.9511374089571044E14;1.9501664513493434E14;1.9492763048385922E14;1.9483059320194394E14;1.9474579642511E14;1.9464906643361862E14;1.9456442756186728E14;1.9446371486932397E14;1.9437129741890725E14;1.9427884186678278E14;1.9418244929948766E14;1.9409029893118166E14;1.9399409332010672E14;1.9390199618007338E14;1.9380209321869547E14;1.9371017824627784E14;1.936223519959492E14;1.9351873944996175E14;1.9343108666743662E14;1.9333166824018612E14;1.932362130421611E14;1.9314085205734328E14;1.9304968739717012E14;1.929584845619674E14;1.9286339742760847E14;1.927724944410936E14;1.9267759047976512E14;1.9257894490035172E14;1.9249609636604716E14;1.9238961095634416E14;1.923031011739893E14;1.92216545913853E14;-18.263779512748602;;-18.353548942491614;;;-18.305293251480006;;;-18.29349654734906;;;-18.22338297010819;;;-18.364012930321316;;-18.33306787698051;;-18.41141528955289;;;-18.31823241194997;;-18.38614509376437;;-18.369628770584807;;;-18.38313734684092;;;-18.330838787566506;;;-18.248450015090615;;;-18.296443088528985;;-18.273662451950244;-9.172463682482054;;-9.848861380006822;;;-9.892094051844454;;;-10.021875187568615;;;-9.770904366553337;;;-9.969748996382917;;-9.885271859974065;;-9.87722304496098;;;-9.880316587506018;;-10.075929427335957;;-10.194076530415535;;;-10.202734927782313;;;-10.032760724215663;;;-9.982405427663664;;;-9.934507203283875;;-10.062352805386785;9.091315830266549;;8.504687562484794;;;8.413199199635551;;;8.271621359780447;;;8.452478603554855;;;8.394263933938399;;8.447796017006446;;8.534192244591912;;;8.437915824443955;;8.310215666428412;;8.17555224016927;;;8.180402419058607;;;8.298078063350843;;;8.266044587426949;;;8.361935885245108;;8.21130964656346;-29.241168291872306;;-29.834301355411693;;;-30.018988779919255;;;-30.222180041816795;;;-30.12552404156084;;;-30.129199891641427;;-30.166858762393048;;-30.215650559369838;;;-30.355097350074644;;-30.505638869382782;;-30.60980663946223;;;-30.68696195389283;;;-30.68147520415203;;;-30.65918281759114;;;-30.627025212138335;;-31.180553658818738;19.646676004564775;;19.653484140206977;;;19.580334134411707;;;19.537696750058583;;;19.472227713364973;;;19.544555140751363;;19.466343245723365;;19.34387863077031;;;19.31973845689142;;19.310026637677936;;19.35356428948735;;;19.29069740761269;;;19.197204409490098;;;19.27043733625071;;;19.226100816919015;;18.835929484233766
1.0;-0.10195083944879897;10.0;8.611825408339804;11.0;8.509874568891005;1.9587825840376766E14;1.957804004391129E14;1.9569068735635334E14;1.9558484994780794E14;1.9549123658164734E14;1.9539363748940884E14;1.9530033425991494E14;1.9521919603873484E14;1.9511374089571044E14;1.9501664513493434E14;1.9492763048385922E14;1.9483059320194394E14;1.9474579642511E14;1.9464906643361862E14;1.9456442756186728E14;1.9446371486932397E14;1.9437129741890725E14;1.9427884186678278E14;1.9418244929948766E14;1.9409029893118166E14;1.9399409332010672E14;1.9390199618007338E14;1.9380209321869547E14;1.9371017824627784E14;1.936223519959492E14;1.9351873944996175E14;1.9343108666743662E14;1.9333166824018612E14;1.932362130421611E14;1.9314085205734328E14;1.9304968739717012E14;1.929584845619674E14;1.9286339742760847E14;1.927724944410936E14;1.9267759047976512E14;1.9257894490035172E14;1.9249609636604716E14;1.9238961095634416E14;1.923031011739893E14;1.92216545913853E14;-17.227198772338735;;-17.31828974475562;;;-17.30390274422645;;;-17.28139085016927;;;-17.278767011408462;;;-17.347503644807066;;-17.381090554318142;;-17.365304813993742;;;-17.312412123567142;;-17.381985481469613;;-17.399030140070888;;;-17.37930048063394;;;-17.297751173543595;;;-17.245091426599053;;;-17.260155237801577;;-17.2758533977488;-8.095945504455447;;-8.763224744668335;;;-8.821041468769108;;;-8.973060020159666;;;-8.736028947643081;;;-8.847800733882835;;-8.837563595490622;;-8.811352115803604;;;-8.855616014244337;;-9.042937895233566;;-9.167732872627086;;;-9.188797489826005;;;-9.048556452602076;;;-8.941529648992725;;;-8.894905477907548;;-9.02917741635716;9.131253267883288;;8.55506500008729;;;8.48286127545734;;;8.308330830009606;;;8.542738063765382;;;8.499702910924235;;8.543526958827524;;8.553952698190134;;;8.456796109322807;;8.339047586236049;;8.231297267443802;;;8.190502990807936;;;8.24919472094152;;;8.303561777606326;;;8.36524975989403;;8.246675981391643;-29.199010741995735;;-29.762787064803756;;;-29.989280611684165;;;-30.19364283962565;;;-30.156788789479705;;;-30.165978777765506;;-30.210340373314878;;-30.20627825288149;;;-30.36439296563161;;-30.518937683087408;;-30.647545067710503;;;-30.703947658303026;;;-30.641709853923373;;;-30.65568775443778;;;-30.624599043421558;;-31.205448879031245;19.648840015539243;;19.674512597956106;;;19.54033323305044;;;19.529477378229966;;;19.350754104702908;;;19.40239664584921;;19.32720133515536;;19.333475223059814;;;19.291578151147895;;19.267918942582437;;19.260147784968797;;;19.263641597886725;;;19.285782633902237;;;19.23640904849149;;;19.225208884337352;;18.775717205136843
